trip_id,date,route_id,route_name,bus_id,capacity,passengers_on_board,scheduled_departure,actual_departure,scheduled_arrival,actual_arrival,scheduled_travel_min,actual_travel_min,delay_min,occupancy_rate
R3_20251022_1705,10/22/2025,R3,Colombo ⇄ Moratuwa,BUS100,45,33,2025-10-22T17:05:00,2025-10-22T17:05:00,2025-10-22T17:50:00,2025-10-22T17:54:00,45,47,4,0.733
R3_20251022_1740,10/22/2025,R3,Colombo ⇄ Moratuwa,BUS117,50,42,2025-10-22T17:40:00,2025-10-22T17:47:00,2025-10-22T18:25:00,2025-10-22T18:41:00,45,61,16,0.84
R3_20251022_1805,10/22/2025,R3,Colombo ⇄ Moratuwa,BUS120,55,35,2025-10-22T18:05:00,2025-10-22T18:05:00,2025-10-22T18:50:00,2025-10-22T18:53:00,45,48,3,0.636
R3_20251022_1835,10/22/2025,R3,Colombo ⇄ Moratuwa,BUS102,50,50,2025-10-22T18:35:00,2025-10-22T18:39:00,2025-10-22T19:20:00,2025-10-22T19:27:00,45,51,7,1
R3_20251022_1905,10/22/2025,R3,Colombo ⇄ Moratuwa,BUS111,50,43,2025-10-22T19:05:00,2025-10-22T19:13:00,2025-10-22T19:50:00,2025-10-22T19:58:00,45,53,8,0.86
R3_20251022_1930,10/22/2025,R3,Colombo ⇄ Moratuwa,BUS109,55,45,2025-10-22T19:30:00,2025-10-22T19:32:00,2025-10-22T20:15:00,2025-10-22T20:23:00,45,54,8,0.818
R3_20251022_1955,10/22/2025,R3,Colombo ⇄ Moratuwa,BUS112,45,45,2025-10-22T19:55:00,2025-10-22T19:55:00,2025-10-22T20:40:00,2025-10-22T20:56:00,45,59,16,1
R3_20251022_2025,10/22/2025,R3,Colombo ⇄ Moratuwa,BUS116,55,12,2025-10-22T20:25:00,2025-10-22T20:25:00,2025-10-22T21:10:00,2025-10-22T21:14:00,45,52,4,0.218
R3_20251022_2100,10/22/2025,R3,Colombo ⇄ Moratuwa,BUS113,45,10,2025-10-22T21:00:00,2025-10-22T21:00:00,2025-10-22T21:45:00,2025-10-22T21:51:00,45,46,6,0.222
R3_20251022_2125,10/22/2025,R3,Colombo ⇄ Moratuwa,BUS106,50,8,2025-10-22T21:25:00,2025-10-22T21:27:00,2025-10-22T22:10:00,2025-10-22T22:13:00,45,48,3,0.16
R3_20251022_2155,10/22/2025,R3,Colombo ⇄ Moratuwa,BUS109,50,11,2025-10-22T21:55:00,2025-10-22T21:58:00,2025-10-22T22:40:00,2025-10-22T22:45:00,45,50,5,0.22
R3_20251022_2220,10/22/2025,R3,Colombo ⇄ Moratuwa,BUS109,50,10,2025-10-22T22:20:00,2025-10-22T22:21:00,2025-10-22T23:05:00,2025-10-22T23:11:00,45,50,6,0.2
R3_20251022_2250,10/22/2025,R3,Colombo ⇄ Moratuwa,BUS101,50,10,2025-10-22T22:50:00,2025-10-22T22:50:00,2025-10-22T23:35:00,2025-10-22T23:38:00,45,49,3,0.2
R4_20251022_0500,10/22/2025,R4,Colombo ⇄ Maharagama,BUS103,55,6,2025-10-22T05:00:00,2025-10-22T05:07:00,2025-10-22T05:30:00,2025-10-22T05:33:00,30,34,3,0.109
R4_20251022_0520,10/22/2025,R4,Colombo ⇄ Maharagama,BUS106,50,9,2025-10-22T05:20:00,2025-10-22T05:20:00,2025-10-22T05:50:00,2025-10-22T05:52:00,30,32,2,0.18
R4_20251022_0545,10/22/2025,R4,Colombo ⇄ Maharagama,BUS105,55,14,2025-10-22T05:45:00,2025-10-22T05:45:00,2025-10-22T06:15:00,2025-10-22T06:17:00,30,32,2,0.255
R4_20251022_0600,10/22/2025,R4,Colombo ⇄ Maharagama,BUS120,50,46,2025-10-22T06:00:00,2025-10-22T06:03:00,2025-10-22T06:30:00,2025-10-22T06:36:00,30,38,6,0.92
R4_20251022_0625,10/22/2025,R4,Colombo ⇄ Maharagama,BUS100,45,45,2025-10-22T06:25:00,2025-10-22T06:25:00,2025-10-22T06:55:00,2025-10-22T06:58:00,30,33,3,1
R4_20251022_0645,10/22/2025,R4,Colombo ⇄ Maharagama,BUS118,55,26,2025-10-22T06:45:00,2025-10-22T06:46:00,2025-10-22T07:15:00,2025-10-22T07:19:00,30,33,4,0.473
R4_20251022_0710,10/22/2025,R4,Colombo ⇄ Maharagama,BUS124,55,43,2025-10-22T07:10:00,2025-10-22T07:13:00,2025-10-22T07:40:00,2025-10-22T07:55:00,30,44,15,0.782
R4_20251022_0730,10/22/2025,R4,Colombo ⇄ Maharagama,BUS104,50,43,2025-10-22T07:30:00,2025-10-22T07:33:00,2025-10-22T08:00:00,2025-10-22T08:22:00,30,52,22,0.86
R4_20251022_0750,10/22/2025,R4,Colombo ⇄ Maharagama,BUS100,55,29,2025-10-22T07:50:00,2025-10-22T07:55:00,2025-10-22T08:20:00,2025-10-22T08:22:00,30,32,2,0.527
R4_20251022_0805,10/22/2025,R4,Colombo ⇄ Maharagama,BUS117,50,28,2025-10-22T08:05:00,2025-10-22T08:05:00,2025-10-22T08:35:00,2025-10-22T08:41:00,30,36,6,0.56
R4_20251022_0825,10/22/2025,R4,Colombo ⇄ Maharagama,BUS102,55,50,2025-10-22T08:25:00,2025-10-22T08:29:00,2025-10-22T08:55:00,2025-10-22T09:05:00,30,41,10,0.909
R4_20251022_0845,10/22/2025,R4,Colombo ⇄ Maharagama,BUS124,55,23,2025-10-22T08:45:00,2025-10-22T08:50:00,2025-10-22T09:15:00,2025-10-22T09:22:00,30,37,7,0.418
R4_20251022_0910,10/22/2025,R4,Colombo ⇄ Maharagama,BUS123,45,45,2025-10-22T09:10:00,2025-10-22T09:10:00,2025-10-22T09:40:00,2025-10-22T09:44:00,30,35,4,1
R4_20251022_0925,10/22/2025,R4,Colombo ⇄ Maharagama,BUS124,55,44,2025-10-22T09:25:00,2025-10-22T09:25:00,2025-10-22T09:55:00,2025-10-22T10:08:00,30,43,13,0.8
R4_20251022_0945,10/22/2025,R4,Colombo ⇄ Maharagama,BUS104,45,45,2025-10-22T09:45:00,2025-10-22T09:45:00,2025-10-22T10:15:00,2025-10-22T10:25:00,30,40,10,1
R4_20251022_1000,10/22/2025,R4,Colombo ⇄ Maharagama,BUS121,50,12,2025-10-22T10:00:00,2025-10-22T10:01:00,2025-10-22T10:30:00,2025-10-22T10:35:00,30,32,5,0.24
R4_20251022_1020,10/22/2025,R4,Colombo ⇄ Maharagama,BUS120,50,18,2025-10-22T10:20:00,2025-10-22T10:20:00,2025-10-22T10:50:00,2025-10-22T10:56:00,30,36,6,0.36
R4_20251022_1045,10/22/2025,R4,Colombo ⇄ Maharagama,BUS117,55,24,2025-10-22T10:45:00,2025-10-22T10:45:00,2025-10-22T11:15:00,2025-10-22T11:21:00,30,32,6,0.436
R4_20251022_1105,10/22/2025,R4,Colombo ⇄ Maharagama,BUS123,45,16,2025-10-22T11:05:00,2025-10-22T11:05:00,2025-10-22T11:35:00,2025-10-22T11:39:00,30,35,4,0.356
R4_20251022_1125,10/22/2025,R4,Colombo ⇄ Maharagama,BUS123,45,16,2025-10-22T11:25:00,2025-10-22T11:25:00,2025-10-22T11:55:00,2025-10-22T11:57:00,30,32,2,0.356
R4_20251022_1140,10/22/2025,R4,Colombo ⇄ Maharagama,BUS123,45,17,2025-10-22T11:40:00,2025-10-22T11:40:00,2025-10-22T12:10:00,2025-10-22T12:13:00,30,33,3,0.378
R4_20251022_1155,10/22/2025,R4,Colombo ⇄ Maharagama,BUS103,45,21,2025-10-22T11:55:00,2025-10-22T11:55:00,2025-10-22T12:25:00,2025-10-22T12:25:00,30,30,0,0.467
R4_20251022_1220,10/22/2025,R4,Colombo ⇄ Maharagama,BUS110,55,18,2025-10-22T12:20:00,2025-10-22T12:21:00,2025-10-22T12:50:00,2025-10-22T12:54:00,30,36,4,0.327
R4_20251022_1235,10/22/2025,R4,Colombo ⇄ Maharagama,BUS123,50,15,2025-10-22T12:35:00,2025-10-22T12:38:00,2025-10-22T13:05:00,2025-10-22T13:11:00,30,32,6,0.3
R4_20251022_1250,10/22/2025,R4,Colombo ⇄ Maharagama,BUS114,50,18,2025-10-22T12:50:00,2025-10-22T12:52:00,2025-10-22T13:20:00,2025-10-22T13:23:00,30,33,3,0.36
R4_20251022_1310,10/22/2025,R4,Colombo ⇄ Maharagama,BUS109,45,18,2025-10-22T13:10:00,2025-10-22T13:12:00,2025-10-22T13:40:00,2025-10-22T13:44:00,30,35,4,0.4
R4_20251022_1335,10/22/2025,R4,Colombo ⇄ Maharagama,BUS117,55,13,2025-10-22T13:35:00,2025-10-22T13:35:00,2025-10-22T14:05:00,2025-10-22T14:06:00,30,30,1,0.236
R4_20251022_1400,10/22/2025,R4,Colombo ⇄ Maharagama,BUS104,45,19,2025-10-22T14:00:00,2025-10-22T14:02:00,2025-10-22T14:30:00,2025-10-22T14:40:00,30,37,10,0.422
R4_20251022_1420,10/22/2025,R4,Colombo ⇄ Maharagama,BUS123,45,26,2025-10-22T14:20:00,2025-10-22T14:20:00,2025-10-22T14:50:00,2025-10-22T14:55:00,30,35,5,0.578
R4_20251022_1440,10/22/2025,R4,Colombo ⇄ Maharagama,BUS119,55,17,2025-10-22T14:40:00,2025-10-22T14:40:00,2025-10-22T15:10:00,2025-10-22T15:16:00,30,39,6,0.309
R4_20251022_1505,10/22/2025,R4,Colombo ⇄ Maharagama,BUS113,50,22,2025-10-22T15:05:00,2025-10-22T15:06:00,2025-10-22T15:35:00,2025-10-22T15:39:00,30,33,4,0.44
R4_20251022_1525,10/22/2025,R4,Colombo ⇄ Maharagama,BUS120,55,16,2025-10-22T15:25:00,2025-10-22T15:30:00,2025-10-22T15:55:00,2025-10-22T16:00:00,30,35,5,0.291
R4_20251022_1545,10/22/2025,R4,Colombo ⇄ Maharagama,BUS104,45,24,2025-10-22T15:45:00,2025-10-22T15:45:00,2025-10-22T16:15:00,2025-10-22T16:20:00,30,30,5,0.533
R4_20251022_1605,10/22/2025,R4,Colombo ⇄ Maharagama,BUS107,50,9,2025-10-22T16:05:00,2025-10-22T16:07:00,2025-10-22T16:35:00,2025-10-22T16:40:00,30,34,5,0.18
R4_20251022_1620,10/22/2025,R4,Colombo ⇄ Maharagama,BUS108,45,9,2025-10-22T16:20:00,2025-10-22T16:23:00,2025-10-22T16:50:00,2025-10-22T16:51:00,30,31,1,0.2
R4_20251022_1635,10/22/2025,R4,Colombo ⇄ Maharagama,BUS117,45,6,2025-10-22T16:35:00,2025-10-22T16:38:00,2025-10-22T17:05:00,2025-10-22T17:12:00,30,33,7,0.133
R4_20251022_1655,10/22/2025,R4,Colombo ⇄ Maharagama,BUS108,50,8,2025-10-22T16:55:00,2025-10-22T17:03:00,2025-10-22T17:25:00,2025-10-22T17:29:00,30,31,4,0.16
R4_20251022_1710,10/22/2025,R4,Colombo ⇄ Maharagama,BUS111,50,48,2025-10-22T17:10:00,2025-10-22T17:10:00,2025-10-22T17:40:00,2025-10-22T17:52:00,30,42,12,0.96
R4_20251022_1725,10/22/2025,R4,Colombo ⇄ Maharagama,BUS119,45,45,2025-10-22T17:25:00,2025-10-22T17:29:00,2025-10-22T17:55:00,2025-10-22T17:56:00,30,33,1,1
R4_20251022_1745,10/22/2025,R4,Colombo ⇄ Maharagama,BUS124,55,48,2025-10-22T17:45:00,2025-10-22T17:53:00,2025-10-22T18:15:00,2025-10-22T18:24:00,30,39,9,0.873
R4_20251022_1810,10/22/2025,R4,Colombo ⇄ Maharagama,BUS100,50,34,2025-10-22T18:10:00,2025-10-22T18:10:00,2025-10-22T18:40:00,2025-10-22T18:47:00,30,37,7,0.68
R4_20251022_1830,10/22/2025,R4,Colombo ⇄ Maharagama,BUS123,55,48,2025-10-22T18:30:00,2025-10-22T18:32:00,2025-10-22T19:00:00,2025-10-22T19:14:00,30,44,14,0.873
R4_20251022_1850,10/22/2025,R4,Colombo ⇄ Maharagama,BUS112,55,20,2025-10-22T18:50:00,2025-10-22T18:50:00,2025-10-22T19:20:00,2025-10-22T19:33:00,30,43,13,0.364
R4_20251022_1910,10/22/2025,R4,Colombo ⇄ Maharagama,BUS122,55,43,2025-10-22T19:10:00,2025-10-22T19:13:00,2025-10-22T19:40:00,2025-10-22T19:53:00,30,43,13,0.782
R4_20251022_1935,10/22/2025,R4,Colombo ⇄ Maharagama,BUS103,45,30,2025-10-22T19:35:00,2025-10-22T19:42:00,2025-10-22T20:05:00,2025-10-22T20:10:00,30,38,5,0.667
R4_20251022_1955,10/22/2025,R4,Colombo ⇄ Maharagama,BUS110,50,50,2025-10-22T19:55:00,2025-10-22T19:58:00,2025-10-22T20:25:00,2025-10-22T20:32:00,30,33,7,1
R4_20251022_2015,10/22/2025,R4,Colombo ⇄ Maharagama,BUS101,45,11,2025-10-22T20:15:00,2025-10-22T20:15:00,2025-10-22T20:45:00,2025-10-22T20:49:00,30,34,4,0.244
R4_20251022_2035,10/22/2025,R4,Colombo ⇄ Maharagama,BUS111,55,7,2025-10-22T20:35:00,2025-10-22T20:37:00,2025-10-22T21:05:00,2025-10-22T21:19:00,30,35,14,0.127
R4_20251022_2100,10/22/2025,R4,Colombo ⇄ Maharagama,BUS112,45,9,2025-10-22T21:00:00,2025-10-22T21:00:00,2025-10-22T21:30:00,2025-10-22T21:38:00,30,38,8,0.2
R4_20251022_2115,10/22/2025,R4,Colombo ⇄ Maharagama,BUS121,45,12,2025-10-22T21:15:00,2025-10-22T21:21:00,2025-10-22T21:45:00,2025-10-22T21:49:00,30,34,4,0.267
R4_20251022_2135,10/22/2025,R4,Colombo ⇄ Maharagama,BUS118,45,8,2025-10-22T21:35:00,2025-10-22T21:38:00,2025-10-22T22:05:00,2025-10-22T22:06:00,30,31,1,0.178
R4_20251022_2155,10/22/2025,R4,Colombo ⇄ Maharagama,BUS106,55,12,2025-10-22T21:55:00,2025-10-22T21:58:00,2025-10-22T22:25:00,2025-10-22T22:29:00,30,34,4,0.218
R4_20251022_2215,10/22/2025,R4,Colombo ⇄ Maharagama,BUS113,45,13,2025-10-22T22:15:00,2025-10-22T22:15:00,2025-10-22T22:45:00,2025-10-22T22:47:00,30,31,2,0.289
R4_20251022_2235,10/22/2025,R4,Colombo ⇄ Maharagama,BUS105,50,10,2025-10-22T22:35:00,2025-10-22T22:39:00,2025-10-22T23:05:00,2025-10-22T23:08:00,30,37,3,0.2
R4_20251022_2300,10/22/2025,R4,Colombo ⇄ Maharagama,BUS114,55,8,2025-10-22T23:00:00,2025-10-22T23:00:00,2025-10-22T23:30:00,2025-10-22T23:39:00,30,36,9,0.145
R5_20251022_0500,10/22/2025,R5,Colombo ⇄ Nugegoda,BUS103,45,11,2025-10-22T05:00:00,2025-10-22T05:00:00,2025-10-22T05:25:00,2025-10-22T05:31:00,25,31,6,0.244
R5_20251022_0520,10/22/2025,R5,Colombo ⇄ Nugegoda,BUS107,55,9,2025-10-22T05:20:00,2025-10-22T05:22:00,2025-10-22T05:45:00,2025-10-22T05:49:00,25,28,4,0.164
R5_20251022_0535,10/22/2025,R5,Colombo ⇄ Nugegoda,BUS122,55,6,2025-10-22T05:35:00,2025-10-22T05:35:00,2025-10-22T06:00:00,2025-10-22T06:06:00,25,30,6,0.109
R5_20251022_0555,10/22/2025,R5,Colombo ⇄ Nugegoda,BUS108,50,10,2025-10-22T05:55:00,2025-10-22T06:01:00,2025-10-22T06:20:00,2025-10-22T06:24:00,25,29,4,0.2
R5_20251022_0615,10/22/2025,R5,Colombo ⇄ Nugegoda,BUS114,55,31,2025-10-22T06:15:00,2025-10-22T06:15:00,2025-10-22T06:40:00,2025-10-22T06:44:00,25,28,4,0.564
R5_20251022_0630,10/22/2025,R5,Colombo ⇄ Nugegoda,BUS123,50,41,2025-10-22T06:30:00,2025-10-22T06:36:00,2025-10-22T06:55:00,2025-10-22T06:55:00,25,25,0,0.82
R5_20251022_0650,10/22/2025,R5,Colombo ⇄ Nugegoda,BUS116,45,22,2025-10-22T06:50:00,2025-10-22T07:01:00,2025-10-22T07:15:00,2025-10-22T07:22:00,25,29,7,0.489
R5_20251022_0710,10/22/2025,R5,Colombo ⇄ Nugegoda,BUS117,50,38,2025-10-22T07:10:00,2025-10-22T07:11:00,2025-10-22T07:35:00,2025-10-22T07:38:00,25,25,3,0.76
R5_20251022_0725,10/22/2025,R5,Colombo ⇄ Nugegoda,BUS109,50,29,2025-10-22T07:25:00,2025-10-22T07:26:00,2025-10-22T07:50:00,2025-10-22T07:59:00,25,34,9,0.58
R5_20251022_0740,10/22/2025,R5,Colombo ⇄ Nugegoda,BUS102,55,39,2025-10-22T07:40:00,2025-10-22T07:41:00,2025-10-22T08:05:00,2025-10-22T08:09:00,25,29,4,0.709
R5_20251022_0800,10/22/2025,R5,Colombo ⇄ Nugegoda,BUS112,50,38,2025-10-22T08:00:00,2025-10-22T08:00:00,2025-10-22T08:25:00,2025-10-22T08:36:00,25,37,11,0.76
R5_20251022_0820,10/22/2025,R5,Colombo ⇄ Nugegoda,BUS108,50,27,2025-10-22T08:20:00,2025-10-22T08:20:00,2025-10-22T08:45:00,2025-10-22T08:51:00,25,29,6,0.54
R5_20251022_0840,10/22/2025,R5,Colombo ⇄ Nugegoda,BUS102,45,36,2025-10-22T08:40:00,2025-10-22T08:46:00,2025-10-22T09:05:00,2025-10-22T09:09:00,25,26,4,0.8
R5_20251022_0900,10/22/2025,R5,Colombo ⇄ Nugegoda,BUS112,55,13,2025-10-22T09:00:00,2025-10-22T09:05:00,2025-10-22T09:25:00,2025-10-22T09:30:00,25,26,5,0.236
R5_20251022_0920,10/22/2025,R5,Colombo ⇄ Nugegoda,BUS105,45,45,2025-10-22T09:20:00,2025-10-22T09:20:00,2025-10-22T09:45:00,2025-10-22T10:02:00,25,40,17,1
R5_20251022_0940,10/22/2025,R5,Colombo ⇄ Nugegoda,BUS103,45,29,2025-10-22T09:40:00,2025-10-22T09:41:00,2025-10-22T10:05:00,2025-10-22T10:14:00,25,33,9,0.644
R5_20251022_0955,10/22/2025,R5,Colombo ⇄ Nugegoda,BUS115,55,44,2025-10-22T09:55:00,2025-10-22T09:55:00,2025-10-22T10:20:00,2025-10-22T10:22:00,25,26,2,0.8
R5_20251022_1010,10/22/2025,R5,Colombo ⇄ Nugegoda,BUS102,55,15,2025-10-22T10:10:00,2025-10-22T10:10:00,2025-10-22T10:35:00,2025-10-22T10:36:00,25,26,1,0.273
R5_20251022_1030,10/22/2025,R5,Colombo ⇄ Nugegoda,BUS101,45,24,2025-10-22T10:30:00,2025-10-22T10:37:00,2025-10-22T10:55:00,2025-10-22T11:02:00,25,30,7,0.533
R5_20251022_1055,10/22/2025,R5,Colombo ⇄ Nugegoda,BUS110,45,11,2025-10-22T10:55:00,2025-10-22T10:57:00,2025-10-22T11:20:00,2025-10-22T11:26:00,25,31,6,0.244
R5_20251022_1115,10/22/2025,R5,Colombo ⇄ Nugegoda,BUS114,55,9,2025-10-22T11:15:00,2025-10-22T11:19:00,2025-10-22T11:40:00,2025-10-22T11:42:00,25,25,2,0.164
R5_20251022_1135,10/22/2025,R5,Colombo ⇄ Nugegoda,BUS124,50,23,2025-10-22T11:35:00,2025-10-22T11:36:00,2025-10-22T12:00:00,2025-10-22T12:03:00,25,28,3,0.46
R5_20251022_1200,10/22/2025,R5,Colombo ⇄ Nugegoda,BUS110,55,17,2025-10-22T12:00:00,2025-10-22T12:02:00,2025-10-22T12:25:00,2025-10-22T12:30:00,25,28,5,0.309
R5_20251022_1220,10/22/2025,R5,Colombo ⇄ Nugegoda,BUS115,55,13,2025-10-22T12:20:00,2025-10-22T12:20:00,2025-10-22T12:45:00,2025-10-22T12:49:00,25,26,4,0.236
R5_20251022_1245,10/22/2025,R5,Colombo ⇄ Nugegoda,BUS108,55,13,2025-10-22T12:45:00,2025-10-22T12:50:00,2025-10-22T13:10:00,2025-10-22T13:11:00,25,26,1,0.236
R5_20251022_1300,10/22/2025,R5,Colombo ⇄ Nugegoda,BUS115,45,20,2025-10-22T13:00:00,2025-10-22T13:00:00,2025-10-22T13:25:00,2025-10-22T13:29:00,25,30,4,0.444
R5_20251022_1320,10/22/2025,R5,Colombo ⇄ Nugegoda,BUS100,50,18,2025-10-22T13:20:00,2025-10-22T13:25:00,2025-10-22T13:45:00,2025-10-22T13:47:00,25,29,2,0.36
R5_20251022_1345,10/22/2025,R5,Colombo ⇄ Nugegoda,BUS111,55,19,2025-10-22T13:45:00,2025-10-22T13:45:00,2025-10-22T14:10:00,2025-10-22T14:13:00,25,28,3,0.345
R5_20251022_1410,10/22/2025,R5,Colombo ⇄ Nugegoda,BUS102,50,18,2025-10-22T14:10:00,2025-10-22T14:12:00,2025-10-22T14:35:00,2025-10-22T14:40:00,25,30,5,0.36
R5_20251022_1430,10/22/2025,R5,Colombo ⇄ Nugegoda,BUS105,45,24,2025-10-22T14:30:00,2025-10-22T14:34:00,2025-10-22T14:55:00,2025-10-22T14:57:00,25,27,2,0.533
R5_20251022_1450,10/22/2025,R5,Colombo ⇄ Nugegoda,BUS120,45,13,2025-10-22T14:50:00,2025-10-22T14:54:00,2025-10-22T15:15:00,2025-10-22T15:18:00,25,28,3,0.289
R5_20251022_1505,10/22/2025,R5,Colombo ⇄ Nugegoda,BUS123,45,27,2025-10-22T15:05:00,2025-10-22T15:05:00,2025-10-22T15:30:00,2025-10-22T15:33:00,25,28,3,0.6
R5_20251022_1525,10/22/2025,R5,Colombo ⇄ Nugegoda,BUS106,55,16,2025-10-22T15:25:00,2025-10-22T15:29:00,2025-10-22T15:50:00,2025-10-22T15:50:00,25,26,0,0.291
R5_20251022_1545,10/22/2025,R5,Colombo ⇄ Nugegoda,BUS110,50,19,2025-10-22T15:45:00,2025-10-22T15:45:00,2025-10-22T16:10:00,2025-10-22T16:10:00,25,25,0,0.38
R5_20251022_1605,10/22/2025,R5,Colombo ⇄ Nugegoda,BUS124,50,9,2025-10-22T16:05:00,2025-10-22T16:10:00,2025-10-22T16:30:00,2025-10-22T16:32:00,25,26,2,0.18
R5_20251022_1620,10/22/2025,R5,Colombo ⇄ Nugegoda,BUS109,45,10,2025-10-22T16:20:00,2025-10-22T16:21:00,2025-10-22T16:45:00,2025-10-22T16:46:00,25,26,1,0.222
R5_20251022_1640,10/22/2025,R5,Colombo ⇄ Nugegoda,BUS102,50,5,2025-10-22T16:40:00,2025-10-22T16:43:00,2025-10-22T17:05:00,2025-10-22T17:07:00,25,27,2,0.1
R5_20251022_1705,10/22/2025,R5,Colombo ⇄ Nugegoda,BUS124,50,50,2025-10-22T17:05:00,2025-10-22T17:11:00,2025-10-22T17:30:00,2025-10-22T17:48:00,25,39,18,1
R5_20251022_1725,10/22/2025,R5,Colombo ⇄ Nugegoda,BUS106,55,55,2025-10-22T17:25:00,2025-10-22T17:27:00,2025-10-22T17:50:00,2025-10-22T17:59:00,25,34,9,1
R5_20251022_1745,10/22/2025,R5,Colombo ⇄ Nugegoda,BUS110,50,48,2025-10-22T17:45:00,2025-10-22T17:46:00,2025-10-22T18:10:00,2025-10-22T18:20:00,25,34,10,0.96
R5_20251022_1805,10/22/2025,R5,Colombo ⇄ Nugegoda,BUS118,50,40,2025-10-22T18:05:00,2025-10-22T18:07:00,2025-10-22T18:30:00,2025-10-22T18:38:00,25,30,8,0.8
R5_20251022_1825,10/22/2025,R5,Colombo ⇄ Nugegoda,BUS108,45,41,2025-10-22T18:25:00,2025-10-22T18:28:00,2025-10-22T18:50:00,2025-10-22T19:03:00,25,34,13,0.911
R5_20251022_1845,10/22/2025,R5,Colombo ⇄ Nugegoda,BUS106,55,39,2025-10-22T18:45:00,2025-10-22T18:49:00,2025-10-22T19:10:00,2025-10-22T19:25:00,25,36,15,0.709
R5_20251022_1905,10/22/2025,R5,Colombo ⇄ Nugegoda,BUS109,55,53,2025-10-22T19:05:00,2025-10-22T19:05:00,2025-10-22T19:30:00,2025-10-22T19:43:00,25,37,13,0.964
R5_20251022_1925,10/22/2025,R5,Colombo ⇄ Nugegoda,BUS103,50,50,2025-10-22T19:25:00,2025-10-22T19:28:00,2025-10-22T19:50:00,2025-10-22T20:03:00,25,34,13,1
R5_20251022_1940,10/22/2025,R5,Colombo ⇄ Nugegoda,BUS119,50,33,2025-10-22T19:40:00,2025-10-22T19:47:00,2025-10-22T20:05:00,2025-10-22T20:09:00,25,29,4,0.66
R5_20251022_2000,10/22/2025,R5,Colombo ⇄ Nugegoda,BUS124,50,8,2025-10-22T20:00:00,2025-10-22T20:03:00,2025-10-22T20:25:00,2025-10-22T20:27:00,25,28,2,0.16
R5_20251022_2015,10/22/2025,R5,Colombo ⇄ Nugegoda,BUS115,45,11,2025-10-22T20:15:00,2025-10-22T20:16:00,2025-10-22T20:40:00,2025-10-22T20:46:00,25,29,6,0.244
R5_20251022_2040,10/22/2025,R5,Colombo ⇄ Nugegoda,BUS112,45,8,2025-10-22T20:40:00,2025-10-22T20:43:00,2025-10-22T21:05:00,2025-10-22T21:05:00,25,25,0,0.178
R5_20251022_2055,10/22/2025,R5,Colombo ⇄ Nugegoda,BUS103,50,10,2025-10-22T20:55:00,2025-10-22T20:57:00,2025-10-22T21:20:00,2025-10-22T21:20:00,25,26,0,0.2
R5_20251022_2115,10/22/2025,R5,Colombo ⇄ Nugegoda,BUS116,45,6,2025-10-22T21:15:00,2025-10-22T21:19:00,2025-10-22T21:40:00,2025-10-22T21:47:00,25,30,7,0.133
R5_20251022_2130,10/22/2025,R5,Colombo ⇄ Nugegoda,BUS112,55,10,2025-10-22T21:30:00,2025-10-22T21:34:00,2025-10-22T21:55:00,2025-10-22T21:55:00,25,25,0,0.182
R5_20251022_2145,10/22/2025,R5,Colombo ⇄ Nugegoda,BUS102,50,10,2025-10-22T21:45:00,2025-10-22T21:45:00,2025-10-22T22:10:00,2025-10-22T22:19:00,25,30,9,0.2
R5_20251022_2205,10/22/2025,R5,Colombo ⇄ Nugegoda,BUS105,55,9,2025-10-22T22:05:00,2025-10-22T22:05:00,2025-10-22T22:30:00,2025-10-22T22:31:00,25,26,1,0.164
R5_20251022_2225,10/22/2025,R5,Colombo ⇄ Nugegoda,BUS118,55,6,2025-10-22T22:25:00,2025-10-22T22:27:00,2025-10-22T22:50:00,2025-10-22T22:53:00,25,28,3,0.109
R5_20251022_2245,10/22/2025,R5,Colombo ⇄ Nugegoda,BUS121,55,9,2025-10-22T22:45:00,2025-10-22T22:45:00,2025-10-22T23:10:00,2025-10-22T23:13:00,25,28,3,0.164
R1_20251023_0500,10/23/2025,R1,Colombo-Pettah ⇄ Kaduwela,BUS106,45,14,2025-10-23T05:00:00,2025-10-23T05:01:00,2025-10-23T05:35:00,2025-10-23T05:35:00,35,35,0,0.311
R1_20251023_0525,10/23/2025,R1,Colombo-Pettah ⇄ Kaduwela,BUS112,55,11,2025-10-23T05:25:00,2025-10-23T05:26:00,2025-10-23T06:00:00,2025-10-23T06:01:00,35,36,1,0.2
R1_20251023_0550,10/23/2025,R1,Colombo-Pettah ⇄ Kaduwela,BUS113,55,12,2025-10-23T05:50:00,2025-10-23T05:52:00,2025-10-23T06:25:00,2025-10-23T06:28:00,35,39,3,0.218
R1_20251023_0610,10/23/2025,R1,Colombo-Pettah ⇄ Kaduwela,BUS109,45,39,2025-10-23T06:10:00,2025-10-23T06:14:00,2025-10-23T06:45:00,2025-10-23T06:51:00,35,37,6,0.867
R1_20251023_0635,10/23/2025,R1,Colombo-Pettah ⇄ Kaduwela,BUS103,50,44,2025-10-23T06:35:00,2025-10-23T06:36:00,2025-10-23T07:10:00,2025-10-23T07:11:00,35,36,1,0.88
R1_20251023_0650,10/23/2025,R1,Colombo-Pettah ⇄ Kaduwela,BUS113,55,48,2025-10-23T06:50:00,2025-10-23T06:53:00,2025-10-23T07:25:00,2025-10-23T07:31:00,35,39,6,0.873
